rd_nm,addr,crsswlk_type,crsswlk_wdth,crsswlk_lngth,lon,lat
원동로,경기도 오산시 원동 854,1,3.0,10.0,127.0719445,37.13958063
원동로,경기도 오산시 원동 854,1,3.0,8.0,127.0719509,37.139543
대원로,경기도 오산시 원동 792,1,6.0,17.0,127.073524,37.14560421
대원로39번길,경기도 오산시 원동 792,1,2.0,4.0,127.073524,37.14560421
대원로,경기도 오산시 원동 792,1,5.0,15.0,127.073524,37.14560421
대원로,경기도 오산시 원동 792,1,2.0,4.0,127.073524,37.14560421
대원로,경기도 오산시 원동 792,1,5.0,15.0,127.073524,37.14560421
대원로,경기도 오산시 원동 792,1,2.0,5.0,127.073524,37.14560421
경기대로,경기도 오산시 원동 792,1,6.0,23.0,127.073553,37.14560421
오산로232번길,경기도 오산시 원동 792,1,2.0,5.0,127.073524,37.14560421
오산로232번길,경기도 오산시 원동 792,1,2.0,5.0,127.073524,37.14560421
경기대로,경기도 오산시 원동 792,1,8.0,23.0,127.073524,37.14560421
대원로39번길,경기도 오산시 원동 792,1,2.0,5.0,127.073524,37.14560421
대원로,경기도 오산시 원동 792,1,2.0,5.0,127.073524,37.14560421
남부대로,경기도 오산시 원동 808,4,6.0,30.0,127.0709337,37.135855
남부대로,경기도 오산시 원동 808,1,8.0,20.0,127.0709337,37.135873
남부대로,경기도 오산시 원동 808,4,4.0,22.0,127.0709337,37.135897
남부대로,경기도 오산시 원동 808,4,3.0,3.0,127.0709337,37.13585893
경기대로,경기도 오산시 원동 809,1,6.0,6.0,127.0721308,37.1346849
경기대로,경기도 오산시 원동 809,1,3.0,5.0,127.0721308,37.1346849
경기대로,경기도 오산시 원동 809,1,3.0,5.0,127.0721308,37.1346849
경기대로,경기도 오산시 원동 809,1,4.0,5.0,127.0721308,37.1346849
경기대로,경기도 오산시 원동 809,1,3.0,5.0,127.0721308,37.1346849
남부대로,경기도 오산시 원동 809,1,3.0,5.0,127.072139,37.1346849
경기대로,경기도 오산시 원동 809,1,3.0,5.0,127.0721308,37.1346849
운암로,경기도 오산시 원동 814-2,1,3.0,8.0,127.0764498,37.14741036
운천로,경기도 오산시 원동 817,1,7.0,18.0,127.074442,37.14758094
운천로,경기도 오산시 원동 817,1,7.0,18.0,127.0744601,37.14758094
운천로,경기도 오산시 원동 817,1,7.0,18.0,127.0744715,37.14758094
운천로,경기도 오산시 원동 817,1,7.0,18.0,127.074492,37.14758094
운암로,경기도 오산시 원동 818,1,3.0,8.0,127.0759126,37.147535
운천로,경기도 오산시 원동 818,1,3.0,8.0,127.0759126,37.147583
대원로,경기도 오산시 원동 819,1,6.0,15.0,127.0762273,37.14737589
남부대로,경기도 오산시 원동 640-6,1,8.0,9.0,127.0836491,37.13805639
남부대로,경기도 오산시 원동 643,1,8.0,16.0,127.0832276,37.13613232
남부대로,경기도 오산시 원동 644-3,1,6.0,8.0,127.0836302,37.13644156
남부대로,경기도 오산시 원동 644-3,1,4.0,9.0,127.0836398,37.13644156
남부대로,경기도 오산시 원동 644-8,1,4.0,6.0,127.084551,37.13592489
밀머리로,경기도 오산시 원동 653-26,1,3.0,5.0,127.0793511,37.13693327
밀머리로,경기도 오산시 원동 653-26,1,3.0,5.0,127.0793511,37.13693327
경기대로148번길,경기도 오산시 원동 653-26,1,3.0,5.0,127.0793511,37.13693327
경기대로,경기도 오산시 원동 653-26,1,3.0,6.0,127.0793511,37.13693327
밀머리로,경기도 오산시 원동 653-26,1,3.0,6.0,127.0793511,37.13693327
부원로,경기도 오산시 원동 733-2,1,4.0,22.0,127.0853945,37.14233721
오산로,경기도 오산시 원동 735-25,1,5.0,15.0,127.069061,37.13349121
남부대로362번길,경기도 오산시 원동 748,1,4.0,10.0,127.075894,37.13562678
남부대로362번길,경기도 오산시 원동 748,1,4.0,10.0,127.0758877,37.13562678
부원로,경기도 오산시 원동 78,1,8.0,14.0,127.0844574,37.14532275
부원로,경기도 오산시 원동 78,1,4.0,19.0,127.0844574,37.14532275
부원로,경기도 오산시 원동 78,1,8.0,16.0,127.0844574,37.14532275
오산로,경기도 오산시 원동 792,1,6.0,11.0,127.073524,37.14560421
오산로178번길,경기도 오산시 원동 792,1,3.0,5.0,127.073524,37.14560421
오산로,경기도 오산시 원동 792,1,6.0,11.0,127.073524,37.14560421
원동로,경기도 오산시 원동 792,1,8.0,25.0,127.073524,37.14560421
원동로,경기도 오산시 원동 792,1,8.0,25.0,127.073524,37.14560421
원동로,경기도 오산시 원동 792,1,2.0,4.0,127.073524,37.14560421
원동로,경기도 오산시 원동 792,1,2.0,9.0,127.073524,37.14560421
원동로,경기도 오산시 원동 792,1,8.0,25.0,127.073524,37.14560421
경기대로,경기도 오산시 원동 792,1,6.0,22.0,127.073524,37.14560421
경기대로,경기도 오산시 원동 792,1,2.0,14.0,127.073524,37.14560421
경기대로,경기도 오산시 원동 792,1,2.0,8.0,127.073524,37.14560421
경기대로,경기도 오산시 원동 792,1,2.0,6.0,127.073524,37.14560421
경기대로,경기도 오산시 원동 792,1,2.0,3.0,127.073524,37.14560421
경기대로,경기도 오산시 원동 792,1,7.0,22.0,127.0735302,37.14560421
동부대로,경기도 오산시 원동 541-59,4,6.0,20.0,127.078202,37.135995
동부대로,경기도 오산시 원동 541-59,4,6.0,20.0,127.078218,37.13591022
남부대로,경기도 오산시 원동 541-59,4,6.0,22.0,127.0782073,37.13591022
남부대로,경기도 오산시 원동 541-59,4,6.0,22.0,127.0782073,37.13591022
동부대로,경기도 오산시 원동 541-67,4,6.0,5.0,127.078019,37.135676
동부대로,경기도 오산시 원동 542-6,1,4.0,10.0,127.0782011,37.13663347
동부대로,경기도 오산시 원동 547-8,1,3.0,4.0,127.075759,37.13812519
동부대로,경기도 오산시 원동 547-8,1,3.0,5.0,127.0757311,37.13812519
동부대로,경기도 오산시 원동 547-8,1,3.0,3.0,127.0757311,37.13812519
동부대로,경기도 오산시 원동 547-8,1,3.0,3.0,127.0757311,37.13812519
동부대로,경기도 오산시 원동 548-3,1,3.0,5.0,127.075773,37.137761
동부대로,경기도 오산시 원동 551-1,1,3.0,5.0,127.0782233,37.13905623
동부대로,경기도 오산시 원동 551-1,1,6.0,25.0,127.078203,37.13905623
동부대로,경기도 오산시 원동 552-99,1,3.0,5.0,127.078035,37.140532
밀머리로1번길,경기도 오산시 원동 555-8,1,3.0,5.0,127.0755947,37.14028281
밀머리로1번길,경기도 오산시 원동 562-5,1,5.0,17.0,127.0763902,37.141669
밀머리로,경기도 오산시 원동 581-2,1,4.0,12.0,127.0778719,37.136953
밀머리로,경기도 오산시 원동 581-20,1,6.0,25.0,127.0782319,37.136928
밀머리로,경기도 오산시 원동 582-7,1,3.0,5.0,127.079185,37.136939
동부대로,경기도 오산시 원동 621-15,1,6.0,8.0,127.0843738,37.14015387
동부대로,경기도 오산시 원동 622-25,1,2.0,23.0,127.0823256,37.1398744
동부대로,경기도 오산시 원동 623-14,1,2.0,9.0,127.0835652,37.14066077
동부대로,경기도 오산시 원동 623-51,1,8.0,6.0,127.0836088,37.13993664
동부대로,경기도 오산시 원동 623-54,1,2.0,14.0,127.0831443,37.13977702
동부대로,경기도 오산시 원동 623-58,1,6.0,16.0,127.0834286,37.1398218
밀머리로,경기도 오산시 원동 634-4,1,3.0,20.0,127.0805581,37.13650718
말머리로,경기도 오산시 원동 634-4,1,2.0,6.0,127.0805581,37.13650718
남부대로,경기도 오산시 원동 638-11,1,6.0,7.0,127.0829512,37.1383491
남부대로,경기도 오산시 원동 639-24,1,6.0,11.0,127.0836428,37.1375497
남부대로,경기도 오산시 원동 639-29,1,6.0,11.0,127.0836381,37.1384881
남부대로,경기도 오산시 원동 639-3,1,5.0,7.0,127.083382,37.13835768
