gid,total,cctv_yn,gbn,camera_yn,signal_count,rd_type,crosswalks_count,crsswlk_type,crsswlk_wdth,crsswlk_lngth,speed_bumps_count,fac_hght,fac_wdth,fac_lngth,fac_type,cctv_state,road_bt,child_zones_yn
다사566094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566097,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566098,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566102,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566105,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사566106,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567081,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567084,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사567085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567086,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567087,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567088,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567090,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567097,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567098,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567100,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567101,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사567102,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,400.0,없음,없음,0.0,0
다사567103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567105,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567106,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사567107,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568081,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568084,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568086,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568087,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568088,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568090,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568097,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568098,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568102,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568105,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568106,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568107,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사568108,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569081,1,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569084,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,500.0,없음,없음,0.0,0
다사569085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569086,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569087,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569088,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569090,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569091,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사569092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569097,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569098,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569102,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569105,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569106,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569107,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사569108,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570081,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570084,0,0,없음,0,0,없음,0,0,0.0,0.0,3,10.0,360.0,400.0,없음,없음,0.0,0
다사570085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570086,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570087,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570088,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570090,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570091,0,0,없음,0,0,없음,0,0,0.0,0.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사570092,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사570093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570097,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570098,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570102,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570105,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570106,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570107,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사570108,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571081,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571084,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571086,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571087,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,특수학교,N,25.0,1
다사571088,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571089,0,0,없음,0,1,시도,0,0,0.0,0.0,3,10.0,360.0,500.0,없음,없음,0.0,0
다사571090,0,0,신호,1,0,없음,0,0,0.0,0.0,2,10.0,360.0,600.0,없음,없음,0.0,0
다사571091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571097,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571098,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571102,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571105,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571106,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571107,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사571108,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사571109,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572076,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572081,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572084,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572086,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572087,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572088,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572090,0,0,없음,0,3,시도,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사572091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572097,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572098,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572102,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572105,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572106,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572107,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사572108,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사572109,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573076,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573078,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573079,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573080,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573081,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573082,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573083,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573084,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573085,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573086,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573087,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573088,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사573089,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573090,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사573091,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573092,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573093,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573094,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573095,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573096,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573097,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573098,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573099,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573100,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573101,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573102,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573103,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573104,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573105,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573106,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573107,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사573108,0,0,없음,0,0,없음,0,0,0.0,0.0,1,10.0,360.0,600.0,없음,없음,0.0,0
다사573109,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사574076,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
다사574077,0,0,없음,0,0,없음,0,0,0.0,0.0,0,0.0,0.0,0.0,없음,없음,0.0,0
