sgg_nm,rd_type,addr,rd_no,rd_nm,lon,lat
오산시,시도,경기도 오산시 가장동 22,,가장산업동로,127.0415701,37.162689
오산시,시도,경기도 오산시 가장동 22,,가장산업동로,127.0415701,37.162689
오산시,시도,경기도 오산시 가장동 22,,가장산업동로,127.0415701,37.162689
오산시,시도,경기도 오산시 가장동 22,,가장산업동로,127.0415701,37.162689
오산시,시도,경기도 오산시 가장동 22,,가장산업동로,127.0415701,37.162689
오산시,지방도,경기도 오산시 가장동 359-4,310번,가장로,127.0429826,37.15730838
오산시,지방도,경기도 오산시 가장동 359-4,310번,가장로,127.0429826,37.15730838
오산시,지방도,경기도 오산시 가장동 359-4,310번,가장로,127.0429826,37.15730838
오산시,지방도,경기도 오산시 가장동 359-4,310번,가장로,127.0429826,37.15730838
오산시,지방도,경기도 오산시 가장동 359-4,310번,가장로,127.0429826,37.15730838
오산시,지방도,경기도 오산시 가장동 359-4,310번,가장로,127.0429826,37.15730838
오산시,지방도,경기도 오산시 가장동 359-4,310번,가장로,127.0429826,37.15730838
오산시,지방도,경기도 오산시 가장동 260-10,310번,가장로,127.0428823,37.15728606
오산시,지방도,경기도 오산시 가장동 260-10,310번,가장로,127.0428823,37.15728606
오산시,지방도,경기도 오산시 가장동 260-10,310번,가장로,127.0428823,37.15728606
오산시,지방도,경기도 오산시 가장동 260-10,310번,가장로,127.0428823,37.15728606
오산시,지방도,경기도 오산시 가장동 260-10,310번,가장로,127.0428823,37.15728606
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764996,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,국가지원지방도,경기도 오산시 오산동 926,82번,경기동로,127.0764307,37.15793034
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782457,37.1561135
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782457,37.1561135
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782457,37.1561135
오산시,기타,경기도 오산시 오산동 24-7,,현충로,127.0784648,37.15939058
오산시,기타,경기도 오산시 오산동 24-7,,현충로,127.0784648,37.15939058
오산시,기타,경기도 오산시 오산동 24-7,,현충로,127.0784648,37.15939058
오산시,기타,경기도 오산시 오산동 811-23,,현충로,127.0780564,37.1599594
오산시,기타,경기도 오산시 오산동 811-23,,현충로,127.0780564,37.1599594
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782457,37.1561135
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782457,37.1561135
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782457,37.1561135
오산시,기타,경기도 오산시 오산동 935,,운암로,127.0782518,37.1561135
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,지방도,경기도 오산시 고현동 56,310번,남부대로,127.084029,37.13363302
오산시,지방도,경기도 오산시 고현동 56,310번,남부대로,127.084029,37.13363302
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 275,310번,남부대로,127.0819683,37.13434198
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 638,1번,경기대로,127.0637152,37.17027821
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 111-12,1번,경기대로,127.0656381,37.16488972
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,일반국도,경기도 오산시 수청동 75,1번,경기대로,127.0676394,37.16233398
오산시,지방도,경기도 오산시 고현동 110,310번,남부대로,127.0859577,37.13231829
오산시,지방도,경기도 오산시 고현동 110,310번,남부대로,127.0859577,37.13231829
오산시,지방도,경기도 오산시 고현동 110,310번,남부대로,127.0859577,37.13231829
오산시,지방도,경기도 오산시 청호동 327,310번,남부대로,127.0828617,37.12989833
오산시,지방도,경기도 오산시 청호동 327,310번,남부대로,127.0828617,37.12989833
오산시,지방도,경기도 오산시 고현동 109,310번,남부대로,127.0853656,37.13271038
오산시,지방도,경기도 오산시 고현동 109,310번,남부대로,127.0853656,37.13271038
오산시,지방도,경기도 오산시 고현동 81-2,310번,남부대로,127.0848715,37.13308082
오산시,지방도,경기도 오산시 고현동 81-2,310번,남부대로,127.0848715,37.13308082
오산시,지방도,경기도 오산시 고현동 56,310번,남부대로,127.084029,37.13363302
오산시,지방도,경기도 오산시 고현동 56,310번,남부대로,127.084029,37.13363302
오산시,지방도,경기도 오산시 고현동 56,310번,남부대로,127.084029,37.13363302
오산시,지방도,경기도 오산시 고현동 275,310번,남부대로,127.0819683,37.13434198
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 54,310번,남부대로,127.0834219,37.13387583
오산시,지방도,경기도 오산시 고현동 275,310번,남부대로,127.0819683,37.13434198
오산시,지방도,경기도 오산시 고현동 275,310번,남부대로,127.0819683,37.13434198
오산시,지방도,경기도 오산시 고현동 21-3,310번,남부대로,127.0816482,37.1355702
오산시,지방도,경기도 오산시 고현동 21-3,310번,남부대로,127.0816482,37.1355702
오산시,지방도,경기도 오산시 고현동 21-3,310번,남부대로,127.0816482,37.1355702
오산시,지방도,경기도 오산시 고현동 21-3,310번,남부대로,127.0816482,37.1355702
오산시,지방도,경기도 오산시 고현동 23-7,310번,남부대로,127.0814895,37.13601187
오산시,지방도,경기도 오산시 고현동 23-7,310번,남부대로,127.0814895,37.13601187
오산시,지방도,경기도 오산시 고현동 23-7,310번,남부대로,127.0814895,37.13601187
오산시,지방도,경기도 오산시 고현동 21-8,310번,남부대로,127.0811553,37.13586984
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,시도,경기도 오산시 가수동 389-4,,수목원로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 389-4,,감투로,127.061913,37.14772281
오산시,기타,경기도 오산시 가수동 200-3,,가수행복로,127.056531,37.1447893
오산시,기타,경기도 오산시 가수동 200-3,,가수행복로,127.056531,37.1447893
오산시,기타,경기도 오산시 가수동 200-3,,가수행복로,127.056531,37.1447893
오산시,기타,경기도 오산시 가수동 200-3,,가수행복로,127.056531,37.1447893
오산시,기타,경기도 오산시 궐동 715,,대호로,127.0595632,37.15895665
오산시,기타,경기도 오산시 가수동 200-3,,가수행복로,127.056531,37.1447893
오산시,지방도,경기도 오산시 가장동 363,310번,가장로,127.044461,37.157441
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527254,37.15875692
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527254,37.15875692
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527248,37.15875692
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527254,37.15875692
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527254,37.15875692
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527248,37.15875692
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527248,37.15875692
오산시,시도,경기도 오산시 궐동 711,,수목원로,127.0527509,37.15875692
